"","site_id","pfts","start_date","end_date","sensitivity.analysis","ensemble_size","notes","model_id","inputs","workflow_list_mods","submit","workflow_id","status","stage","success_status","model_name","site_name","met"
"12","591","tundra.grasses","2004-01-01","2004-12-31","FALSE","1","Tundra, Arctic Long-Term Ecological Research (LTER) Toolik Lake","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000147"", status = ""Submitted successfully"")","99000000147","list(workflow_id = ""99000000147"", status = c(""TRAIT  2021-10-13 06:54:57  2021-10-13 06:54:58  DONE  "", ""META  2021-10-13 06:54:58  2021-10-13 06:54:58  DONE  "", ""CONFIG  2021-10-13 06:54:58  2021-10-13 06:54:59  DONE  "", ""MODEL  2021-10-13 06:54:59  2021-10-13 06:55:09  DONE  "", ""OUTPUT  2021-10-13 06:55:09  2021-10-13 06:55:09  DONE  "", ""ENSEMBLE  2021-10-13 06:55:09  2021-10-13 06:55:09  DONE  "", ""FINISHED  2021-10-13 06:55:09  2021-10-13 06:55:09  DONE  ""))","FINISHED  2021-10-13 06:55:09  2021-10-13 06:55:09  DONE  ","TRUE","SIPNET","Arctic Long-Term Ecological Research (LTER)","CRUNCEP"
"13","76","semiarid.grassland","2004-01-01","2004-12-31","FALSE","1","Agriculture, EBI Energy Farm","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000148"", status = ""Submitted successfully"")","99000000148","list(workflow_id = ""99000000148"", status = c(""TRAIT  2021-10-13 06:55:13  2021-10-13 06:55:14  DONE  "", ""META  2021-10-13 06:55:14  2021-10-13 06:55:14  DONE  "", ""CONFIG  2021-10-13 06:55:14  2021-10-13 06:55:15  DONE  "", ""MODEL  2021-10-13 06:55:15  2021-10-13 06:55:25  DONE  "", ""OUTPUT  2021-10-13 06:55:25  2021-10-13 06:55:25  DONE  "", ""ENSEMBLE  2021-10-13 06:55:25  2021-10-13 06:55:25  DONE  "", ""FINISHED  2021-10-13 06:55:25  2021-10-13 06:55:25  DONE  ""))","FINISHED  2021-10-13 06:55:25  2021-10-13 06:55:25  DONE  ","TRUE","SIPNET","EBI Energy farm","CRUNCEP"
"14","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""AmerifluxLBL""))","list()","list(workflow_id = ""99000000149"", status = ""Submitted successfully"")","99000000149","list(workflow_id = ""99000000149"", status = ""  2021-10-13 06:55:30  ERROR  "")","  2021-10-13 06:55:30  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"15","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""FLUXNET2015""))","list()","list(workflow_id = ""99000000150"", status = ""Submitted successfully"")","99000000150","list(workflow_id = ""99000000150"", status = ""  2021-10-13 06:55:34  ERROR  "")","  2021-10-13 06:55:34  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"16","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""NARR""))","list()","list(workflow_id = ""99000000151"", status = ""Submitted successfully"")","99000000151","list(workflow_id = ""99000000151"", status = ""  2021-10-13 06:55:38  ERROR  "")","  2021-10-13 06:55:38  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"17","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""GFDL""))","list()","list(workflow_id = ""99000000152"", status = ""Submitted successfully"")","99000000152","list(workflow_id = ""99000000152"", status = ""  2021-10-13 06:57:53  ERROR  "")","  2021-10-13 06:57:53  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"18","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""ERA5""))","list()","list(workflow_id = ""99000000153"", status = ""Submitted successfully"")","99000000153","list(workflow_id = ""99000000153"", status = ""  2021-10-13 06:57:56  ERROR  "")","  2021-10-13 06:57:56  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"19","758","temperate.Early_Hardwood","2004-06-01","2004-09-30","FALSE","1","Early hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000154"", status = ""Submitted successfully"")","99000000154","list(workflow_id = ""99000000154"", status = c(""TRAIT  2021-10-13 06:58:00  2021-10-13 06:58:01  DONE  "", ""META  2021-10-13 06:58:01  2021-10-13 06:58:01  DONE  "", ""CONFIG  2021-10-13 06:58:01  2021-10-13 06:58:02  DONE  "", ""MODEL  2021-10-13 06:58:02  2021-10-13 06:59:02  ERROR  ""))","MODEL  2021-10-13 06:58:02  2021-10-13 06:59:02  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"20","758","temperate.North_Mid_Hardwood","2004-06-01","2004-09-30","FALSE","1","Mid hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000155"", status = ""Submitted successfully"")","99000000155","list(workflow_id = ""99000000155"", status = c(""TRAIT  2021-10-13 06:59:06  2021-10-13 06:59:07  DONE  "", ""META  2021-10-13 06:59:07  2021-10-13 06:59:07  DONE  "", ""CONFIG  2021-10-13 06:59:07  2021-10-13 06:59:08  DONE  "", ""MODEL  2021-10-13 06:59:08  2021-10-13 06:59:58  ERROR  ""))","MODEL  2021-10-13 06:59:08  2021-10-13 06:59:58  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"21","758","temperate.Late_Hardwood","2004-06-01","2004-09-30","FALSE","1","Late hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000156"", status = ""Submitted successfully"")","99000000156","list(workflow_id = ""99000000156"", status = c(""TRAIT  2021-10-13 07:00:02  2021-10-13 07:00:03  DONE  "", ""META  2021-10-13 07:00:03  2021-10-13 07:00:03  DONE  "", ""CONFIG  2021-10-13 07:00:03  2021-10-13 07:00:04  DONE  "", ""MODEL  2021-10-13 07:00:04  2021-10-13 07:01:04  ERROR  ""))","MODEL  2021-10-13 07:00:04  2021-10-13 07:01:04  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"22","758","temperate.Late_Conifer","2004-06-01","2004-09-30","FALSE","1","Late conifer, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000157"", status = ""Submitted successfully"")","99000000157","list(workflow_id = ""99000000157"", status = c(""TRAIT  2021-10-13 07:01:09  2021-10-13 07:01:10  DONE  "", ""META  2021-10-13 07:01:10  2021-10-13 07:01:10  DONE  "", ""CONFIG  2021-10-13 07:01:10  2021-10-13 07:01:11  DONE  "", ""MODEL  2021-10-13 07:01:11  2021-10-13 07:02:01  ERROR  ""))","MODEL  2021-10-13 07:01:11  2021-10-13 07:02:01  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"23","758","temperate.Northern_Pine","2004-06-01","2004-09-30","FALSE","1","Pine, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000158"", status = ""Submitted successfully"")","99000000158","list(workflow_id = ""99000000158"", status = c(""TRAIT  2021-10-13 07:02:05  2021-10-13 07:02:06  DONE  "", ""META  2021-10-13 07:02:06  2021-10-13 07:02:06  DONE  "", ""CONFIG  2021-10-13 07:02:06  2021-10-13 07:02:07  DONE  "", ""MODEL  2021-10-13 07:02:07  2021-10-13 07:02:57  ERROR  ""))","MODEL  2021-10-13 07:02:07  2021-10-13 07:02:57  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"24","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2009-11-30","FALSE","1","Multi-PFT, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000159"", status = ""Submitted successfully"")","99000000159","list(workflow_id = ""99000000159"", status = c(""TRAIT  2021-10-13 07:03:01  2021-10-13 07:03:05  DONE  "", ""META  2021-10-13 07:03:05  2021-10-13 07:03:05  DONE  "", ""CONFIG  2021-10-13 07:03:05  2021-10-13 07:03:08  DONE  "", ""MODEL  2021-10-13 07:03:08  2021-10-13 07:12:39  ERROR  ""))","MODEL  2021-10-13 07:03:08  2021-10-13 07:12:39  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"25","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","Multi-PFT example, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""MERRA""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000160"", status = ""Submitted successfully"")","99000000160","list(workflow_id = ""99000000160"", status = c(""TRAIT  2021-10-13 07:12:43  2021-10-13 07:12:47  DONE  "", ""META  2021-10-13 07:12:47  2021-10-13 07:12:47  DONE  "", ""CONFIG  2021-10-13 07:12:47  2021-10-13 07:12:49  DONE  "", ""MODEL  2021-10-13 07:12:49  2021-10-13 07:13:49  ERROR  ""))","MODEL  2021-10-13 07:12:49  2021-10-13 07:13:49  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","MERRA"
"26","772","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","ED2 Niwot Ridge, multi-PFT","5000000001","list(met = list(source = ""AmerifluxLBL""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000161"", status = ""Submitted successfully"")","99000000161","list(workflow_id = ""99000000161"", status = ""  2021-10-13 07:13:54  ERROR  "")","  2021-10-13 07:13:54  ERROR  ","FALSE","ED2.2","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"27","758","broadleaf_evergreen_forest","2004-01-01","2004-12-31","FALSE","1","Deciduous broadleaf forest , Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000004","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000162"", status = ""Submitted successfully"")","99000000162","list(workflow_id = ""99000000162"", status = c(""TRAIT  2021-10-13 07:13:58  2021-10-13 07:13:58  DONE  "", ""META  2021-10-13 07:13:58  2021-10-13 07:13:58  DONE  "", ""CONFIG  2021-10-13 07:13:58  2021-10-13 07:13:59  DONE  "", ""MODEL  2021-10-13 07:13:59  2021-10-13 07:14:09  DONE  "", ""OUTPUT  2021-10-13 07:14:09""))","OUTPUT  2021-10-13 07:14:09","FALSE","MAESPA","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
