"","site_id","pfts","start_date","end_date","sensitivity.analysis","ensemble_size","notes","model_id","inputs","workflow_list_mods","submit","workflow_id","status","stage","success_status","model_name","site_name","met"
"11","679","temperate.wetland","2004-01-01","2004-12-31","FALSE","1","Permanent wetlands, Lost Creek (US-Los)","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000013994"", status = ""Submitted successfully"")","99000013994","list(workflow_id = ""99000013994"", status = c(""TRAIT  2022-07-01 06:42:47  2022-07-01 06:42:48  DONE  "", ""META  2022-07-01 06:42:48  2022-07-01 06:42:48  DONE  "", ""CONFIG  2022-07-01 06:42:48  2022-07-01 06:42:48  DONE  "", ""MODEL  2022-07-01 06:42:48  2022-07-01 06:42:59  DONE  "", ""OUTPUT  2022-07-01 06:42:59  2022-07-01 06:42:59  DONE  "", ""ENSEMBLE  2022-07-01 06:42:59  2022-07-01 06:42:59  DONE  "", ""FINISHED  2022-07-01 06:42:59  2022-07-01 06:42:59  DONE  ""))","FINISHED  2022-07-01 06:42:59  2022-07-01 06:42:59  DONE  ","TRUE","SIPNET","Lost Creek LCR (US-Los)","CRUNCEP"
"12","591","tundra.grasses","2004-01-01","2004-12-31","FALSE","1","Tundra, Arctic Long-Term Ecological Research (LTER) Toolik Lake","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000013995"", status = ""Submitted successfully"")","99000013995","list(workflow_id = ""99000013995"", status = c(""TRAIT  2022-07-01 06:43:03  2022-07-01 06:43:04  DONE  "", ""META  2022-07-01 06:43:04  2022-07-01 06:43:05  DONE  "", ""CONFIG  2022-07-01 06:43:05  2022-07-01 06:43:05  DONE  "", ""MODEL  2022-07-01 06:43:05  2022-07-01 06:43:16  DONE  "", ""OUTPUT  2022-07-01 06:43:16  2022-07-01 06:43:16  DONE  "", ""ENSEMBLE  2022-07-01 06:43:16  2022-07-01 06:43:16  DONE  "", ""FINISHED  2022-07-01 06:43:16  2022-07-01 06:43:16  DONE  ""))","FINISHED  2022-07-01 06:43:16  2022-07-01 06:43:16  DONE  ","TRUE","SIPNET","Arctic Long-Term Ecological Research (LTER)","CRUNCEP"
"13","76","semiarid.grassland","2004-01-01","2004-12-31","FALSE","1","Agriculture, EBI Energy Farm","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000013996"", status = ""Submitted successfully"")","99000013996","list(workflow_id = ""99000013996"", status = c(""TRAIT  2022-07-01 06:43:21  2022-07-01 06:43:21  DONE  "", ""META  2022-07-01 06:43:21  2022-07-01 06:43:21  DONE  "", ""CONFIG  2022-07-01 06:43:21  2022-07-01 06:43:22  DONE  "", ""MODEL  2022-07-01 06:43:22  2022-07-01 06:43:32  DONE  "", ""OUTPUT  2022-07-01 06:43:32  2022-07-01 06:43:32  DONE  "", ""ENSEMBLE  2022-07-01 06:43:32  2022-07-01 06:43:33  DONE  "", ""FINISHED  2022-07-01 06:43:33  2022-07-01 06:43:33  DONE  ""))","FINISHED  2022-07-01 06:43:33  2022-07-01 06:43:33  DONE  ","TRUE","SIPNET","EBI Energy farm","CRUNCEP"
"14","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""AmerifluxLBL""))","list()","list(workflow_id = ""99000013997"", status = ""Submitted successfully"")","99000013997","list(workflow_id = ""99000013997"", status = c(""TRAIT  2022-07-01 06:43:38  2022-07-01 06:43:39  DONE  "", ""META  2022-07-01 06:43:39  2022-07-01 06:43:39  DONE  "", ""CONFIG  2022-07-01 06:43:39  2022-07-01 06:43:39  DONE  "", ""MODEL  2022-07-01 06:43:39  2022-07-01 06:43:50  DONE  "", ""OUTPUT  2022-07-01 06:43:50  2022-07-01 06:43:50  DONE  "", ""ENSEMBLE  2022-07-01 06:43:50  2022-07-01 06:43:54  DONE  "", ""FINISHED  2022-07-01 06:43:54  2022-07-01 06:43:54  DONE  ""))","FINISHED  2022-07-01 06:43:54  2022-07-01 06:43:54  DONE  ","TRUE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"15","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""FLUXNET2015""))","list()","list(workflow_id = ""99000013998"", status = ""Submitted successfully"")","99000013998","list(workflow_id = ""99000013998"", status = ""  2022-07-01 06:43:58  ERROR  "")","  2022-07-01 06:43:58  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"16","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""NARR""))","list()","list(workflow_id = ""99000013999"", status = ""Submitted successfully"")","99000013999","list(workflow_id = ""99000013999"", status = ""  2022-07-01 06:44:03  ERROR  "")","  2022-07-01 06:44:03  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"17","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""GFDL""))","list()","list(workflow_id = ""99000014000"", status = ""Submitted successfully"")","99000014000","list(workflow_id = ""99000014000"", status = ""  2022-07-01 06:46:19  ERROR  "")","  2022-07-01 06:46:19  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"18","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""ERA5""))","list()","list(workflow_id = ""99000014001"", status = ""Submitted successfully"")","99000014001","list(workflow_id = ""99000014001"", status = ""  2022-07-01 06:46:24  ERROR  "")","  2022-07-01 06:46:24  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"19","758","temperate.Early_Hardwood","2004-06-01","2004-09-30","FALSE","1","Early hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014002"", status = ""Submitted successfully"")","99000014002","list(workflow_id = ""99000014002"", status = c(""TRAIT  2022-07-01 06:46:28  2022-07-01 06:46:30  DONE  "", ""META  2022-07-01 06:46:30  2022-07-01 06:46:30  DONE  "", ""CONFIG  2022-07-01 06:46:30  2022-07-01 06:46:31  DONE  "", ""MODEL  2022-07-01 06:46:31  2022-07-01 06:47:31  ERROR  ""))","MODEL  2022-07-01 06:46:31  2022-07-01 06:47:31  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"20","758","temperate.North_Mid_Hardwood","2004-06-01","2004-09-30","FALSE","1","Mid hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014003"", status = ""Submitted successfully"")","99000014003","list(workflow_id = ""99000014003"", status = c(""TRAIT  2022-07-01 06:47:35  2022-07-01 06:47:36  DONE  "", ""META  2022-07-01 06:47:36  2022-07-01 06:47:36  DONE  "", ""CONFIG  2022-07-01 06:47:36  2022-07-01 06:47:37  DONE  "", ""MODEL  2022-07-01 06:47:37  2022-07-01 06:48:17  ERROR  ""))","MODEL  2022-07-01 06:47:37  2022-07-01 06:48:17  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"21","758","temperate.Late_Hardwood","2004-06-01","2004-09-30","FALSE","1","Late hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014004"", status = ""Submitted successfully"")","99000014004","list(workflow_id = ""99000014004"", status = c(""TRAIT  2022-07-01 06:48:21  2022-07-01 06:48:22  DONE  "", ""META  2022-07-01 06:48:22  2022-07-01 06:48:22  DONE  "", ""CONFIG  2022-07-01 06:48:22  2022-07-01 06:48:23  DONE  "", ""MODEL  2022-07-01 06:48:23  2022-07-01 06:49:23  ERROR  ""))","MODEL  2022-07-01 06:48:23  2022-07-01 06:49:23  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"22","758","temperate.Late_Conifer","2004-06-01","2004-09-30","FALSE","1","Late conifer, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014005"", status = ""Submitted successfully"")","99000014005","list(workflow_id = ""99000014005"", status = c(""TRAIT  2022-07-01 06:49:27  2022-07-01 06:49:28  DONE  "", ""META  2022-07-01 06:49:28  2022-07-01 06:49:28  DONE  "", ""CONFIG  2022-07-01 06:49:28  2022-07-01 06:49:29  DONE  "", ""MODEL  2022-07-01 06:49:29  2022-07-01 06:50:19  ERROR  ""))","MODEL  2022-07-01 06:49:29  2022-07-01 06:50:19  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"23","758","temperate.Northern_Pine","2004-06-01","2004-09-30","FALSE","1","Pine, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014006"", status = ""Submitted successfully"")","99000014006","list(workflow_id = ""99000014006"", status = c(""TRAIT  2022-07-01 06:50:23  2022-07-01 06:50:24  DONE  "", ""META  2022-07-01 06:50:24  2022-07-01 06:50:24  DONE  "", ""CONFIG  2022-07-01 06:50:24  2022-07-01 06:50:25  DONE  "", ""MODEL  2022-07-01 06:50:25  2022-07-01 06:51:15  ERROR  ""))","MODEL  2022-07-01 06:50:25  2022-07-01 06:51:15  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"24","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2009-11-30","FALSE","1","Multi-PFT, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014007"", status = ""Submitted successfully"")","99000014007","list(workflow_id = ""99000014007"", status = c(""TRAIT  2022-07-01 06:51:19  2022-07-01 06:51:23  DONE  "", ""META  2022-07-01 06:51:23  2022-07-01 06:51:23  DONE  "", ""CONFIG  2022-07-01 06:51:23  2022-07-01 06:51:26  DONE  "", ""MODEL  2022-07-01 06:51:26  2022-07-01 07:00:46  ERROR  ""))","MODEL  2022-07-01 06:51:26  2022-07-01 07:00:46  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"25","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","Multi-PFT example, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""MERRA""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014008"", status = ""Submitted successfully"")","99000014008","list(workflow_id = ""99000014008"", status = c(""TRAIT  2022-07-01 07:00:51  2022-07-01 07:00:55  DONE  "", ""META  2022-07-01 07:00:55  2022-07-01 07:00:55  DONE  "", ""CONFIG  2022-07-01 07:00:55  2022-07-01 07:00:58  DONE  "", ""MODEL  2022-07-01 07:00:58  2022-07-01 07:01:58  ERROR  ""))","MODEL  2022-07-01 07:00:58  2022-07-01 07:01:58  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","MERRA"
"26","772","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","ED2 Niwot Ridge, multi-PFT","5000000001","list(met = list(source = ""AmerifluxLBL""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000014009"", status = ""Submitted successfully"")","99000014009","list(workflow_id = ""99000014009"", status = ""  2022-07-01 07:02:04  ERROR  "")","  2022-07-01 07:02:04  ERROR  ","FALSE","ED2.2","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"27","758","broadleaf_evergreen_forest","2004-01-01","2004-12-31","FALSE","1","Deciduous broadleaf forest , Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000004","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000014010"", status = ""Submitted successfully"")","99000014010","list(workflow_id = ""99000014010"", status = c(""TRAIT  2022-07-01 07:02:07  2022-07-01 07:02:08  DONE  "", ""META  2022-07-01 07:02:08  2022-07-01 07:02:08  DONE  "", ""CONFIG  2022-07-01 07:02:08""))","CONFIG  2022-07-01 07:02:08","FALSE","MAESPA","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
