"","site_id","pfts","start_date","end_date","sensitivity.analysis","ensemble_size","notes","model_id","inputs","workflow_list_mods","submit","workflow_id","status","stage","success_status","model_name","site_name","met"
"11","679","temperate.wetland","2004-01-01","2004-12-31","FALSE","1","Permanent wetlands, Lost Creek (US-Los)","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000007303"", status = ""Submitted successfully"")","99000007303","list(workflow_id = ""99000007303"", status = c(""TRAIT  2022-02-24 06:58:48  2022-02-24 06:58:49  DONE  "", ""META  2022-02-24 06:58:49  2022-02-24 06:58:49  DONE  "", ""CONFIG  2022-02-24 06:58:49  2022-02-24 06:58:50  DONE  "", ""MODEL  2022-02-24 06:58:50  2022-02-24 06:59:00  DONE  "", ""OUTPUT  2022-02-24 06:59:00  2022-02-24 06:59:00  DONE  "", ""ENSEMBLE  2022-02-24 06:59:00  2022-02-24 06:59:01  DONE  "", ""FINISHED  2022-02-24 06:59:01  2022-02-24 06:59:01  DONE  ""))","FINISHED  2022-02-24 06:59:01  2022-02-24 06:59:01  DONE  ","TRUE","SIPNET","Lost Creek LCR (US-Los)","CRUNCEP"
"12","591","tundra.grasses","2004-01-01","2004-12-31","FALSE","1","Tundra, Arctic Long-Term Ecological Research (LTER) Toolik Lake","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000007304"", status = ""Submitted successfully"")","99000007304","list(workflow_id = ""99000007304"", status = c(""TRAIT  2022-02-24 06:59:05  2022-02-24 06:59:06  DONE  "", ""META  2022-02-24 06:59:06  2022-02-24 06:59:06  DONE  "", ""CONFIG  2022-02-24 06:59:06  2022-02-24 06:59:07  DONE  "", ""MODEL  2022-02-24 06:59:07  2022-02-24 06:59:17  DONE  "", ""OUTPUT  2022-02-24 06:59:17  2022-02-24 06:59:17  DONE  "", ""ENSEMBLE  2022-02-24 06:59:17  2022-02-24 06:59:17  DONE  "", ""FINISHED  2022-02-24 06:59:17  2022-02-24 06:59:17  DONE  ""))","FINISHED  2022-02-24 06:59:17  2022-02-24 06:59:17  DONE  ","TRUE","SIPNET","Arctic Long-Term Ecological Research (LTER)","CRUNCEP"
"13","76","semiarid.grassland","2004-01-01","2004-12-31","FALSE","1","Agriculture, EBI Energy Farm","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000007305"", status = ""Submitted successfully"")","99000007305","list(workflow_id = ""99000007305"", status = c(""TRAIT  2022-02-24 06:59:22  2022-02-24 06:59:23  DONE  "", ""META  2022-02-24 06:59:23  2022-02-24 06:59:23  DONE  "", ""CONFIG  2022-02-24 06:59:23  2022-02-24 06:59:23  DONE  "", ""MODEL  2022-02-24 06:59:23  2022-02-24 06:59:34  DONE  "", ""OUTPUT  2022-02-24 06:59:34  2022-02-24 06:59:34  DONE  "", ""ENSEMBLE  2022-02-24 06:59:34  2022-02-24 06:59:34  DONE  "", ""FINISHED  2022-02-24 06:59:34  2022-02-24 06:59:34  DONE  ""))","FINISHED  2022-02-24 06:59:34  2022-02-24 06:59:34  DONE  ","TRUE","SIPNET","EBI Energy farm","CRUNCEP"
"14","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""AmerifluxLBL""))","list()","list(workflow_id = ""99000007306"", status = ""Submitted successfully"")","99000007306","list(workflow_id = ""99000007306"", status = ""  2022-02-24 06:59:39  ERROR  "")","  2022-02-24 06:59:39  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"15","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""FLUXNET2015""))","list()","list(workflow_id = ""99000007307"", status = ""Submitted successfully"")","99000007307","list(workflow_id = ""99000007307"", status = ""  2022-02-24 06:59:42  ERROR  "")","  2022-02-24 06:59:42  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"16","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""NARR""))","list()","list(workflow_id = ""99000007308"", status = ""Submitted successfully"")","99000007308","list(workflow_id = ""99000007308"", status = ""  2022-02-24 06:59:48  ERROR  "")","  2022-02-24 06:59:48  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"17","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""GFDL""))","list()","list(workflow_id = ""99000007309"", status = ""Submitted successfully"")","99000007309","list(workflow_id = ""99000007309"", status = ""  2022-02-24 07:02:03  ERROR  "")","  2022-02-24 07:02:03  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"18","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""ERA5""))","list()","list(workflow_id = ""99000007310"", status = ""Submitted successfully"")","99000007310","list(workflow_id = ""99000007310"", status = ""  2022-02-24 07:02:08  ERROR  "")","  2022-02-24 07:02:08  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"19","758","temperate.Early_Hardwood","2004-06-01","2004-09-30","FALSE","1","Early hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007311"", status = ""Submitted successfully"")","99000007311","list(workflow_id = ""99000007311"", status = c(""TRAIT  2022-02-24 07:02:12  2022-02-24 07:02:13  DONE  "", ""META  2022-02-24 07:02:13  2022-02-24 07:02:13  DONE  "", ""CONFIG  2022-02-24 07:02:13  2022-02-24 07:02:14  DONE  "", ""MODEL  2022-02-24 07:02:14  2022-02-24 07:03:14  ERROR  ""))","MODEL  2022-02-24 07:02:14  2022-02-24 07:03:14  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"20","758","temperate.North_Mid_Hardwood","2004-06-01","2004-09-30","FALSE","1","Mid hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007312"", status = ""Submitted successfully"")","99000007312","list(workflow_id = ""99000007312"", status = c(""TRAIT  2022-02-24 07:03:18  2022-02-24 07:03:19  DONE  "", ""META  2022-02-24 07:03:19  2022-02-24 07:03:19  DONE  "", ""CONFIG  2022-02-24 07:03:19  2022-02-24 07:03:20  DONE  "", ""MODEL  2022-02-24 07:03:20  2022-02-24 07:04:00  ERROR  ""))","MODEL  2022-02-24 07:03:20  2022-02-24 07:04:00  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"21","758","temperate.Late_Hardwood","2004-06-01","2004-09-30","FALSE","1","Late hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007313"", status = ""Submitted successfully"")","99000007313","list(workflow_id = ""99000007313"", status = c(""TRAIT  2022-02-24 07:04:04  2022-02-24 07:04:05  DONE  "", ""META  2022-02-24 07:04:05  2022-02-24 07:04:05  DONE  "", ""CONFIG  2022-02-24 07:04:05  2022-02-24 07:04:06  DONE  "", ""MODEL  2022-02-24 07:04:06  2022-02-24 07:05:06  ERROR  ""))","MODEL  2022-02-24 07:04:06  2022-02-24 07:05:06  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"22","758","temperate.Late_Conifer","2004-06-01","2004-09-30","FALSE","1","Late conifer, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007314"", status = ""Submitted successfully"")","99000007314","list(workflow_id = ""99000007314"", status = c(""TRAIT  2022-02-24 07:05:10  2022-02-24 07:05:11  DONE  "", ""META  2022-02-24 07:05:11  2022-02-24 07:05:11  DONE  "", ""CONFIG  2022-02-24 07:05:11  2022-02-24 07:05:12  DONE  "", ""MODEL  2022-02-24 07:05:12  2022-02-24 07:06:02  ERROR  ""))","MODEL  2022-02-24 07:05:12  2022-02-24 07:06:02  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"23","758","temperate.Northern_Pine","2004-06-01","2004-09-30","FALSE","1","Pine, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007315"", status = ""Submitted successfully"")","99000007315","list(workflow_id = ""99000007315"", status = c(""TRAIT  2022-02-24 07:06:06  2022-02-24 07:06:07  DONE  "", ""META  2022-02-24 07:06:07  2022-02-24 07:06:07  DONE  "", ""CONFIG  2022-02-24 07:06:07  2022-02-24 07:06:08  DONE  "", ""MODEL  2022-02-24 07:06:08  2022-02-24 07:06:58  ERROR  ""))","MODEL  2022-02-24 07:06:08  2022-02-24 07:06:58  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"24","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2009-11-30","FALSE","1","Multi-PFT, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007316"", status = ""Submitted successfully"")","99000007316","list(workflow_id = ""99000007316"", status = c(""TRAIT  2022-02-24 07:07:02  2022-02-24 07:07:06  DONE  "", ""META  2022-02-24 07:07:06  2022-02-24 07:07:06  DONE  "", ""CONFIG  2022-02-24 07:07:06  2022-02-24 07:07:09  DONE  "", ""MODEL  2022-02-24 07:07:09  2022-02-24 07:16:20  ERROR  ""))","MODEL  2022-02-24 07:07:09  2022-02-24 07:16:20  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"25","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","Multi-PFT example, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""MERRA""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007317"", status = ""Submitted successfully"")","99000007317","list(workflow_id = ""99000007317"", status = c(""TRAIT  2022-02-24 07:16:24  2022-02-24 07:16:28  DONE  "", ""META  2022-02-24 07:16:28  2022-02-24 07:16:28  DONE  "", ""CONFIG  2022-02-24 07:16:28  2022-02-24 07:16:31  DONE  "", ""MODEL  2022-02-24 07:16:31  2022-02-24 07:17:31  ERROR  ""))","MODEL  2022-02-24 07:16:31  2022-02-24 07:17:31  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","MERRA"
"26","772","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","ED2 Niwot Ridge, multi-PFT","5000000001","list(met = list(source = ""AmerifluxLBL""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000007318"", status = ""Submitted successfully"")","99000007318","list(workflow_id = ""99000007318"", status = ""  2022-02-24 07:17:36  ERROR  "")","  2022-02-24 07:17:36  ERROR  ","FALSE","ED2.2","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"27","758","broadleaf_evergreen_forest","2004-01-01","2004-12-31","FALSE","1","Deciduous broadleaf forest , Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000004","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000007319"", status = ""Submitted successfully"")","99000007319","list(workflow_id = ""99000007319"", status = c(""TRAIT  2022-02-24 07:17:40  2022-02-24 07:17:40  DONE  "", ""META  2022-02-24 07:17:40  2022-02-24 07:17:40  DONE  "", ""CONFIG  2022-02-24 07:17:40  2022-02-24 07:17:41  DONE  "", ""MODEL  2022-02-24 07:17:41""))","MODEL  2022-02-24 07:17:41","FALSE","MAESPA","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
